id_hex wheel_hex sector pfeb tds_channel pad_channel x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 wheel id layer quad
0x7f69013800000000 0xA 4 4 28 75 25.5346 1189.39 7789.78 -78.5092 1189.34 7789.87 27.3431 1274.47 7789.68 -84.1327 1274.4 7789.77 10 9180870655401263104 4 0
0x7f6901c800000000 0xA 4 4 29 74 129.976 1189.45 7789.7 25.5346 1189.39 7789.78 139.245 1274.53 7789.59 27.3431 1274.47 7789.68 10 9180871273876553728 4 0
0x7f69025800000000 0xA 4 4 30 73 236.439 1189.51 7789.61 129.976 1189.45 7789.7 253.313 1274.59 7789.5 139.245 1274.53 7789.59 10 9180871892351844352 4 0
0x7f6902e800000000 0xA 4 4 31 72 308.784 1189.55 7789.55 236.439 1189.51 7789.61 329.947 1274.64 7789.43 253.313 1274.59 7789.5 10 9180872510827134976 4 0
0x7f69002000000000 0xA 4 4 32 71 -196.894 1274.34 7789.86 -326.946 1274.27 7789.96 -210.036 1359.4 7789.76 -348.204 1359.33 7789.88 10 9180869452810420224 4 0
0x7f6900b000000000 0xA 4 4 33 70 -84.1327 1274.4 7789.77 -196.894 1274.34 7789.86 -89.7562 1359.47 7789.67 -210.036 1359.4 7789.76 10 9180870071285710848 4 0
0x7f69014000000000 0xA 4 4 34 69 27.3431 1274.47 7789.68 -84.1327 1274.4 7789.77 29.1516 1359.54 7789.57 -89.7562 1359.47 7789.67 10 9180870689761001472 4 0
0x7f6901d000000000 0xA 4 4 35 68 139.245 1274.53 7789.59 27.3431 1274.47 7789.68 148.514 1359.6 7789.48 29.1516 1359.54 7789.57 10 9180871308236292096 4 0
0x7f69026000000000 0xA 4 4 36 67 253.313 1274.59 7789.5 139.245 1274.53 7789.59 270.187 1359.67 7789.38 148.514 1359.6 7789.48 10 9180871926711582720 4 0
0x7f6902f000000000 0xA 4 4 37 66 329.947 1274.64 7789.43 253.313 1274.59 7789.5 351.11 1359.72 7789.31 270.187 1359.67 7789.38 10 9180872545186873344 4 0
0x7f69002800000000 0xA 4 4 38 65 -210.036 1359.4 7789.76 -348.204 1359.33 7789.88 -223.177 1444.47 7789.67 -369.462 1444.38 7789.79 10 9180869487170158592 4 0
0x7f6900b800000000 0xA 4 4 39 64 -89.7562 1359.47 7789.67 -210.036 1359.4 7789.76 -95.3797 1444.54 7789.57 -223.177 1444.47 7789.67 10 9180870105645449216 4 0
0x7f69014800000000 0xA 4 4 40 63 29.1516 1359.54 7789.57 -89.7562 1359.47 7789.67 30.9601 1444.61 7789.47 -95.3797 1444.54 7789.57 10 9180870724120739840 4 0
0x7f6901d800000000 0xA 4 4 41 62 148.514 1359.6 7789.48 29.1516 1359.54 7789.57 157.783 1444.68 7789.37 30.9601 1444.61 7789.47 10 9180871342596030464 4 0
0x7f69026800000000 0xA 4 4 42 61 270.187 1359.67 7789.38 148.514 1359.6 7789.48 287.06 1444.75 7789.26 157.783 1444.68 7789.37 10 9180871961071321088 4 0
0x7f6902f800000000 0xA 4 4 43 60 351.11 1359.72 7789.31 270.187 1359.67 7789.38 372.272 1444.8 7789.19 287.06 1444.75 7789.26 10 9180872579546611712 4 0
0x7f69003000000000 0xA 4 4 44 59 -223.177 1444.47 7789.67 -369.462 1444.38 7789.79 -236.318 1529.53 7789.58 -390.72 1529.44 7789.7 10 9180869521529896960 4 0
0x7f6900c000000000 0xA 4 4 45 58 -95.3797 1444.54 7789.57 -223.177 1444.47 7789.67 -101.003 1529.6 7789.47 -236.318 1529.53 7789.58 10 9180870140005187584 4 0
0x7f69015000000000 0xA 4 4 46 57 30.9601 1444.61 7789.47 -95.3797 1444.54 7789.57 32.7686 1529.68 7789.36 -101.003 1529.6 7789.47 10 9180870758480478208 4 0
0x7f6901e000000000 0xA 4 4 47 56 157.783 1444.68 7789.37 30.9601 1444.61 7789.47 167.052 1529.75 7789.26 32.7686 1529.68 7789.36 10 9180871376955768832 4 0
0x7f69027000000000 0xA 4 4 48 55 287.06 1444.75 7789.26 157.783 1444.68 7789.37 303.934 1529.83 7789.15 167.052 1529.75 7789.26 10 9180871995431059456 4 0
0x7f69030000000000 0xA 4 4 49 54 372.272 1444.8 7789.19 287.06 1444.75 7789.26 393.435 1529.88 7789.07 303.934 1529.83 7789.15 10 9180872613906350080 4 0
0x7f69003800000000 0xA 4 4 50 53 -236.318 1529.53 7789.58 -390.72 1529.44 7789.7 -249.459 1614.59 7789.49 -411.978 1614.5 7789.62 10 9180869555889635328 4 0
0x7f6900c800000000 0xA 4 4 51 52 -101.003 1529.6 7789.47 -236.318 1529.53 7789.58 -106.627 1614.67 7789.37 -249.459 1614.59 7789.49 10 9180870174364925952 4 0
0x7f69015800000000 0xA 4 4 52 51 32.7686 1529.68 7789.36 -101.003 1529.6 7789.47 34.5772 1614.75 7789.26 -106.627 1614.67 7789.37 10 9180870792840216576 4 0
0x7f6901e800000000 0xA 4 4 53 50 167.052 1529.75 7789.26 32.7686 1529.68 7789.36 176.321 1614.83 7789.14 34.5772 1614.75 7789.26 10 9180871411315507200 4 0
0x7f69027800000000 0xA 4 4 54 49 303.934 1529.83 7789.15 167.052 1529.75 7789.26 320.808 1614.91 7789.03 176.321 1614.83 7789.14 10 9180872029790797824 4 0
0x7f69030800000000 0xA 4 4 55 48 393.435 1529.88 7789.07 303.934 1529.83 7789.15 414.598 1614.96 7788.95 320.808 1614.91 7789.03 10 9180872648266088448 4 0
0x7f69004000000000 0xA 4 4 56 47 -249.459 1614.59 7789.49 -411.978 1614.5 7789.62 -262.601 1699.65 7789.39 -433.236 1699.56 7789.53 10 9180869590249373696 4 0
0x7f6900d000000000 0xA 4 4 57 46 -106.627 1614.67 7789.37 -249.459 1614.59 7789.49 -112.25 1699.74 7789.27 -262.601 1699.65 7789.39 10 9180870208724664320 4 0
0x7f69016000000000 0xA 4 4 58 45 34.5772 1614.75 7789.26 -106.627 1614.67 7789.37 36.3857 1699.82 7789.15 -112.25 1699.74 7789.27 10 9180870827199954944 4 0
0x7f6901f000000000 0xA 4 4 59 44 176.321 1614.83 7789.14 34.5772 1614.75 7789.26 185.59 1699.9 7789.03 36.3857 1699.82 7789.15 10 9180871445675245568 4 0
0x7f69028000000000 0xA 4 4 60 43 320.808 1614.91 7789.03 176.321 1614.83 7789.14 337.681 1699.99 7788.91 185.59 1699.9 7789.03 10 9180872064150536192 4 0
0x7f69031000000000 0xA 4 4 61 42 414.598 1614.96 7788.95 320.808 1614.91 7789.03 435.761 1700.04 7788.83 337.681 1699.99 7788.91 10 9180872682625826816 4 0
0x7f69004800000000 0xA 4 4 62 41 -262.601 1699.65 7789.39 -433.236 1699.56 7789.53 -275.742 1784.72 7789.3 -454.494 1784.62 7789.44 10 9180869624609112064 4 0
0x7f6900d800000000 0xA 4 4 63 40 -112.25 1699.74 7789.27 -262.601 1699.65 7789.39 -117.874 1784.8 7789.17 -275.742 1784.72 7789.3 10 9180870243084402688 4 0
0x7f69016800000000 0xA 4 4 64 39 36.3857 1699.82 7789.15 -112.25 1699.74 7789.27 38.1942 1784.89 7789.05 -117.874 1784.8 7789.17 10 9180870861559693312 4 0
0x7f6901f800000000 0xA 4 4 65 38 185.59 1699.9 7789.03 36.3857 1699.82 7789.15 194.859 1784.98 7788.92 38.1942 1784.89 7789.05 10 9180871480034983936 4 0
0x7f69028800000000 0xA 4 4 66 37 337.681 1699.99 7788.91 185.59 1699.9 7789.03 354.555 1785.07 7788.79 194.859 1784.98 7788.92 10 9180872098510274560 4 0
0x7f69031800000000 0xA 4 4 67 36 435.761 1700.04 7788.83 337.681 1699.99 7788.91 456.923 1785.13 7788.71 354.555 1785.07 7788.79 10 9180872716985565184 4 0
0x7f69005000000000 0xA 4 4 68 35 -275.742 1784.72 7789.3 -454.494 1784.62 7789.44 -288.883 1869.78 7789.21 -475.753 1869.67 7789.36 10 9180869658968850432 4 0
0x7f6900e000000000 0xA 4 4 69 34 -117.874 1784.8 7789.17 -275.742 1784.72 7789.3 -123.497 1869.87 7789.08 -288.883 1869.78 7789.21 10 9180870277444141056 4 0
0x7f69017000000000 0xA 4 4 70 33 38.1942 1784.89 7789.05 -117.874 1784.8 7789.17 40.0027 1869.96 7788.94 -123.497 1869.87 7789.08 10 9180870895919431680 4 0
0x7f69020000000000 0xA 4 4 71 32 194.859 1784.98 7788.92 38.1942 1784.89 7789.05 204.128 1870.05 7788.81 40.0027 1869.96 7788.94 10 9180871514394722304 4 0
0x7f69029000000000 0xA 4 4 72 31 354.555 1785.07 7788.79 194.859 1784.98 7788.92 371.429 1870.15 7788.68 204.128 1870.05 7788.81 10 9180872132870012928 4 0
0x7f69032000000000 0xA 4 4 73 30 456.923 1785.13 7788.71 354.555 1785.07 7788.79 478.086 1870.21 7788.59 371.429 1870.15 7788.68 10 9180872751345303552 4 0
0x7f69005800000000 0xA 4 4 74 29 -288.883 1869.78 7789.21 -475.753 1869.67 7789.36 -302.024 1954.84 7789.12 -497.011 1954.73 7789.27 10 9180869693328588800 4 0
0x7f6900e800000000 0xA 4 4 75 28 -123.497 1869.87 7789.08 -288.883 1869.78 7789.21 -129.121 1954.94 7788.98 -302.024 1954.84 7789.12 10 9180870311803879424 4 0
0x7f69017800000000 0xA 4 4 76 27 40.0027 1869.96 7788.94 -123.497 1869.87 7789.08 41.8112 1955.03 7788.84 -129.121 1954.94 7788.98 10 9180870930279170048 4 0
0x7f69020800000000 0xA 4 4 77 26 204.128 1870.05 7788.81 40.0027 1869.96 7788.94 213.397 1955.13 7788.7 41.8112 1955.03 7788.84 10 9180871548754460672 4 0
0x7f69029800000000 0xA 4 4 78 25 371.429 1870.15 7788.68 204.128 1870.05 7788.81 388.303 1955.23 7788.56 213.397 1955.13 7788.7 10 9180872167229751296 4 0
0x7f69032800000000 0xA 4 4 79 24 478.086 1870.21 7788.59 371.429 1870.15 7788.68 499.249 1955.29 7788.47 388.303 1955.23 7788.56 10 9180872785705041920 4 0
0x7f69006000000000 0xA 4 4 80 23 -302.024 1954.84 7789.12 -497.011 1954.73 7789.27 -315.166 2039.9 7789.02 -518.269 2039.79 7789.19 10 9180869727688327168 4 0
0x7f6900f000000000 0xA 4 4 81 22 -129.121 1954.94 7788.98 -302.024 1954.84 7789.12 -134.744 2040.0 7788.88 -315.166 2039.9 7789.02 10 9180870346163617792 4 0
0x7f69018000000000 0xA 4 4 82 21 41.8112 1955.03 7788.84 -129.121 1954.94 7788.98 43.6197 2040.1 7788.73 -134.744 2040.0 7788.88 10 9180870964638908416 4 0
0x7f69021000000000 0xA 4 4 83 20 213.397 1955.13 7788.7 41.8112 1955.03 7788.84 222.666 2040.2 7788.59 43.6197 2040.1 7788.73 10 9180871583114199040 4 0
0x7f6902a000000000 0xA 4 4 84 19 388.303 1955.23 7788.56 213.397 1955.13 7788.7 405.176 2040.31 7788.44 222.666 2040.2 7788.59 10 9180872201589489664 4 0
0x7f69033000000000 0xA 4 4 85 18 499.249 1955.29 7788.47 388.303 1955.23 7788.56 520.411 2040.37 7788.35 405.176 2040.31 7788.44 10 9180872820064780288 4 0
0x7f69006800000000 0xA 4 4 86 17 -315.166 2039.9 7789.02 -518.269 2039.79 7789.19 -328.307 2124.97 7788.93 -539.527 2124.85 7789.1 10 9180869762048065536 4 0
0x7f6900f800000000 0xA 4 4 87 16 -134.744 2040.0 7788.88 -315.166 2039.9 7789.02 -140.368 2125.07 7788.78 -328.307 2124.97 7788.93 10 9180870380523356160 4 0
0x7f69018800000000 0xA 4 4 88 15 43.6197 2040.1 7788.73 -134.744 2040.0 7788.88 45.4282 2125.18 7788.63 -140.368 2125.07 7788.78 10 9180870998998646784 4 0
0x7f69021800000000 0xA 4 4 89 14 222.666 2040.2 7788.59 43.6197 2040.1 7788.73 231.935 2125.28 7788.48 45.4282 2125.18 7788.63 10 9180871617473937408 4 0
0x7f6902a800000000 0xA 4 4 90 13 405.176 2040.31 7788.44 222.666 2040.2 7788.59 422.05 2125.39 7788.33 231.935 2125.28 7788.48 10 9180872235949228032 4 0
0x7f69033800000000 0xA 4 4 91 12 520.411 2040.37 7788.35 405.176 2040.31 7788.44 541.574 2125.45 7788.23 422.05 2125.39 7788.33 10 9180872854424518656 4 0
0x7f69007000000000 0xA 4 4 92 11 -328.307 2124.97 7788.93 -539.527 2124.85 7789.1 -341.448 2210.03 7788.84 -560.785 2209.91 7789.01 10 9180869796407803904 4 0
0x7f69010000000000 0xA 4 4 93 10 -140.368 2125.07 7788.78 -328.307 2124.97 7788.93 -145.991 2210.14 7788.68 -341.448 2210.03 7788.84 10 9180870414883094528 4 0
0x7f69019000000000 0xA 4 4 94 9 45.4282 2125.18 7788.63 -140.368 2125.07 7788.78 47.2367 2210.25 7788.53 -145.991 2210.14 7788.68 10 9180871033358385152 4 0
0x7f69022000000000 0xA 4 4 95 8 231.935 2125.28 7788.48 45.4282 2125.18 7788.63 241.204 2210.35 7788.37 47.2367 2210.25 7788.53 10 9180871651833675776 4 0
0x7f6902b000000000 0xA 4 4 96 7 422.05 2125.39 7788.33 231.935 2125.28 7788.48 438.924 2210.47 7788.21 241.204 2210.35 7788.37 10 9180872270308966400 4 0
0x7f69034000000000 0xA 4 4 97 6 541.574 2125.45 7788.23 422.05 2125.39 7788.33 562.737 2210.54 7788.11 438.924 2210.47 7788.21 10 9180872888784257024 4 0
0x7f69007800000000 0xA 4 4 98 5 -341.448 2210.03 7788.84 -560.785 2209.91 7789.01 -346.89 2245.26 7788.8 -569.589 2245.13 7788.98 10 9180869830767542272 4 0
0x7f69010800000000 0xA 4 4 99 4 -145.991 2210.14 7788.68 -341.448 2210.03 7788.84 -148.32 2245.37 7788.64 -346.89 2245.26 7788.8 10 9180870449242832896 4 0
0x7f69019800000000 0xA 4 4 100 3 47.2367 2210.25 7788.53 -145.991 2210.14 7788.68 47.9857 2245.48 7788.48 -148.32 2245.37 7788.64 10 9180871067718123520 4 0
0x7f69022800000000 0xA 4 4 101 2 241.204 2210.35 7788.37 47.2367 2210.25 7788.53 245.042 2245.59 7788.32 47.9857 2245.48 7788.48 10 9180871686193414144 4 0
0x7f6902b800000000 0xA 4 4 102 1 438.924 2210.47 7788.21 241.204 2210.35 7788.37 445.912 2245.7 7788.16 245.042 2245.59 7788.32 10 9180872304668704768 4 0
0x7f69034800000000 0xA 4 4 103 0 562.737 2210.54 7788.11 438.924 2210.47 7788.21 571.501 2245.77 7788.06 445.912 2245.7 7788.16 10 9180872923143995392 4 0
0x7f89000000000000 0xA 4 12 38 55 -225.613 2280.4 7788.64 -578.332 2280.27 7788.83 -235.476 2380.24 7788.56 -603.262 2380.1 7788.77 10 9189876514626207744 4 1
0x7f89009000000000 0xA 4 12 39 54 73.8475 2280.52 7788.47 -225.613 2280.4 7788.64 77.0865 2380.36 7788.39 -235.476 2380.24 7788.56 10 9189877133101498368 4 1
0x7f89012000000000 0xA 4 12 40 53 375.907 2280.63 7788.3 73.8475 2280.52 7788.47 392.362 2380.48 7788.21 77.0865 2380.36 7788.39 10 9189877751576788992 4 1
0x7f8901b000000000 0xA 4 12 41 52 580.218 2280.71 7788.19 375.907 2280.63 7788.3 605.073 2380.56 7788.1 392.362 2380.48 7788.21 10 9189878370052079616 4 1
0x7f89000800000000 0xA 4 12 42 51 -235.476 2380.24 7788.56 -603.262 2380.1 7788.77 -243.879 2465.3 7788.5 -624.505 2465.16 7788.71 10 9189876548985946112 4 1
0x7f89009800000000 0xA 4 12 43 50 77.0865 2380.36 7788.39 -235.476 2380.24 7788.56 79.8464 2465.43 7788.32 -243.879 2465.3 7788.5 10 9189877167461236736 4 1
0x7f89012800000000 0xA 4 12 44 49 392.362 2380.48 7788.21 77.0865 2380.36 7788.39 406.382 2465.55 7788.14 79.8464 2465.43 7788.32 10 9189877785936527360 4 1
0x7f8901b800000000 0xA 4 12 45 48 605.073 2380.56 7788.1 392.362 2380.48 7788.21 626.25 2465.64 7788.02 406.382 2465.55 7788.14 10 9189878404411817984 4 1
0x7f89001000000000 0xA 4 12 46 47 -243.879 2465.3 7788.5 -624.505 2465.16 7788.71 -252.283 2550.37 7788.44 -645.747 2550.22 7788.66 10 9189876583345684480 4 1
0x7f8900a000000000 0xA 4 12 47 46 79.8464 2465.43 7788.32 -243.879 2465.3 7788.5 82.6062 2550.5 7788.25 -252.283 2550.37 7788.44 10 9189877201820975104 4 1
0x7f89013000000000 0xA 4 12 48 45 406.382 2465.55 7788.14 79.8464 2465.43 7788.32 420.402 2550.63 7788.06 82.6062 2550.5 7788.25 10 9189877820296265728 4 1
0x7f8901c000000000 0xA 4 12 49 44 626.25 2465.64 7788.02 406.382 2465.55 7788.14 647.428 2550.71 7787.94 420.402 2550.63 7788.06 10 9189878438771556352 4 1
0x7f89001800000000 0xA 4 12 50 43 -252.283 2550.37 7788.44 -645.747 2550.22 7788.66 -260.687 2635.44 7788.37 -666.99 2635.28 7788.6 10 9189876617705422848 4 1
0x7f8900a800000000 0xA 4 12 51 42 82.6062 2550.5 7788.25 -252.283 2550.37 7788.44 85.3661 2635.57 7788.18 -260.687 2635.44 7788.37 10 9189877236180713472 4 1
0x7f89013800000000 0xA 4 12 52 41 420.402 2550.63 7788.06 82.6062 2550.5 7788.25 434.423 2635.7 7787.99 85.3661 2635.57 7788.18 10 9189877854656004096 4 1
0x7f8901c800000000 0xA 4 12 53 40 647.428 2550.71 7787.94 420.402 2550.63 7788.06 668.605 2635.79 7787.86 434.423 2635.7 7787.99 10 9189878473131294720 4 1
0x7f89002000000000 0xA 4 12 54 39 -260.687 2635.44 7788.37 -666.99 2635.28 7788.6 -269.09 2720.5 7788.31 -688.232 2720.35 7788.54 10 9189876652065161216 4 1
0x7f8900b000000000 0xA 4 12 55 38 85.3661 2635.57 7788.18 -260.687 2635.44 7788.37 88.1259 2720.64 7788.11 -269.09 2720.5 7788.31 10 9189877270540451840 4 1
0x7f89014000000000 0xA 4 12 56 37 434.423 2635.7 7787.99 85.3661 2635.57 7788.18 448.443 2720.78 7787.91 88.1259 2720.64 7788.11 10 9189877889015742464 4 1
0x7f8901d000000000 0xA 4 12 57 36 668.605 2635.79 7787.86 434.423 2635.7 7787.99 689.783 2720.87 7787.78 448.443 2720.78 7787.91 10 9189878507491033088 4 1
0x7f89002800000000 0xA 4 12 58 35 -269.09 2720.5 7788.31 -688.232 2720.35 7788.54 -277.494 2805.57 7788.25 -709.475 2805.41 7788.49 10 9189876686424899584 4 1
0x7f8900b800000000 0xA 4 12 59 34 88.1259 2720.64 7788.11 -269.09 2720.5 7788.31 90.8857 2805.71 7788.04 -277.494 2805.57 7788.25 10 9189877304900190208 4 1
0x7f89014800000000 0xA 4 12 60 33 448.443 2720.78 7787.91 88.1259 2720.64 7788.11 462.463 2805.85 7787.84 90.8857 2805.71 7788.04 10 9189877923375480832 4 1
0x7f8901d800000000 0xA 4 12 61 32 689.783 2720.87 7787.78 448.443 2720.78 7787.91 710.96 2805.95 7787.7 462.463 2805.85 7787.84 10 9189878541850771456 4 1
0x7f89003000000000 0xA 4 12 62 31 -277.494 2805.57 7788.25 -709.475 2805.41 7788.49 -285.898 2890.64 7788.18 -730.718 2890.47 7788.43 10 9189876720784637952 4 1
0x7f8900c000000000 0xA 4 12 63 30 90.8857 2805.71 7788.04 -277.494 2805.57 7788.25 93.6456 2890.78 7787.97 -285.898 2890.64 7788.18 10 9189877339259928576 4 1
0x7f89015000000000 0xA 4 12 64 29 462.463 2805.85 7787.84 90.8857 2805.71 7788.04 476.483 2890.93 7787.76 93.6456 2890.78 7787.97 10 9189877957735219200 4 1
0x7f8901e000000000 0xA 4 12 65 28 710.96 2805.95 7787.7 462.463 2805.85 7787.84 732.138 2891.03 7787.62 476.483 2890.93 7787.76 10 9189878576210509824 4 1
0x7f89003800000000 0xA 4 12 66 27 -285.898 2890.64 7788.18 -730.718 2890.47 7788.43 -294.301 2975.71 7788.12 -751.96 2975.53 7788.37 10 9189876755144376320 4 1
0x7f8900c800000000 0xA 4 12 67 26 93.6456 2890.78 7787.97 -285.898 2890.64 7788.18 96.4054 2975.85 7787.9 -294.301 2975.71 7788.12 10 9189877373619666944 4 1
0x7f89015800000000 0xA 4 12 68 25 476.483 2890.93 7787.76 93.6456 2890.78 7787.97 490.504 2976.0 7787.68 96.4054 2975.85 7787.9 10 9189877992094957568 4 1
0x7f8901e800000000 0xA 4 12 69 24 732.138 2891.03 7787.62 476.483 2890.93 7787.76 753.315 2976.1 7787.54 490.504 2976.0 7787.68 10 9189878610570248192 4 1
0x7f89004000000000 0xA 4 12 70 23 -294.301 2975.71 7788.12 -751.96 2975.53 7788.37 -302.705 3060.77 7788.06 -773.203 3060.59 7788.32 10 9189876789504114688 4 1
0x7f8900d000000000 0xA 4 12 71 22 96.4054 2975.85 7787.9 -294.301 2975.71 7788.12 99.1652 3060.93 7787.83 -302.705 3060.77 7788.06 10 9189877407979405312 4 1
0x7f89016000000000 0xA 4 12 72 21 490.504 2976.0 7787.68 96.4054 2975.85 7787.9 504.524 3061.08 7787.61 99.1652 3060.93 7787.83 10 9189878026454695936 4 1
0x7f8901f000000000 0xA 4 12 73 20 753.315 2976.1 7787.54 490.504 2976.0 7787.68 774.493 3061.18 7787.46 504.524 3061.08 7787.61 10 9189878644929986560 4 1
0x7f89004800000000 0xA 4 12 74 19 -302.705 3060.77 7788.06 -773.203 3060.59 7788.32 -311.109 3145.84 7787.99 -794.445 3145.65 7788.26 10 9189876823863853056 4 1
0x7f8900d800000000 0xA 4 12 75 18 99.1652 3060.93 7787.83 -302.705 3060.77 7788.06 101.925 3146.0 7787.76 -311.109 3145.84 7787.99 10 9189877442339143680 4 1
0x7f89016800000000 0xA 4 12 76 17 504.524 3061.08 7787.61 99.1652 3060.93 7787.83 518.544 3146.16 7787.53 101.925 3146.0 7787.76 10 9189878060814434304 4 1
0x7f8901f800000000 0xA 4 12 77 16 774.493 3061.18 7787.46 504.524 3061.08 7787.61 795.67 3146.26 7787.38 518.544 3146.16 7787.53 10 9189878679289724928 4 1
0x7f89005000000000 0xA 4 12 78 15 -311.109 3145.84 7787.99 -794.445 3145.65 7788.26 -319.512 3230.91 7787.93 -815.688 3230.72 7788.21 10 9189876858223591424 4 1
0x7f8900e000000000 0xA 4 12 79 14 101.925 3146.0 7787.76 -311.109 3145.84 7787.99 104.685 3231.07 7787.7 -319.512 3230.91 7787.93 10 9189877476698882048 4 1
0x7f89017000000000 0xA 4 12 80 13 518.544 3146.16 7787.53 101.925 3146.0 7787.76 532.564 3231.23 7787.46 104.685 3231.07 7787.7 10 9189878095174172672 4 1
0x7f89020000000000 0xA 4 12 81 12 795.67 3146.26 7787.38 518.544 3146.16 7787.53 816.848 3231.34 7787.3 532.564 3231.23 7787.46 10 9189878713649463296 4 1
0x7f89005800000000 0xA 4 12 82 11 -319.512 3230.91 7787.93 -815.688 3230.72 7788.21 -327.916 3315.97 7787.87 -836.93 3315.78 7788.15 10 9189876892583329792 4 1
0x7f8900e800000000 0xA 4 12 83 10 104.685 3231.07 7787.7 -319.512 3230.91 7787.93 107.445 3316.14 7787.63 -327.916 3315.97 7787.87 10 9189877511058620416 4 1
0x7f89017800000000 0xA 4 12 84 9 532.564 3231.23 7787.46 104.685 3231.07 7787.7 546.585 3316.31 7787.38 107.445 3316.14 7787.63 10 9189878129533911040 4 1
0x7f89020800000000 0xA 4 12 85 8 816.848 3231.34 7787.3 532.564 3231.23 7787.46 838.025 3316.42 7787.22 546.585 3316.31 7787.38 10 9189878748009201664 4 1
0x7f89006000000000 0xA 4 12 86 7 -327.916 3315.97 7787.87 -836.93 3315.78 7788.15 -336.32 3401.04 7787.8 -858.173 3400.84 7788.09 10 9189876926943068160 4 1
0x7f8900f000000000 0xA 4 12 87 6 107.445 3316.14 7787.63 -327.916 3315.97 7787.87 110.205 3401.21 7787.56 -336.32 3401.04 7787.8 10 9189877545418358784 4 1
0x7f89018000000000 0xA 4 12 88 5 546.585 3316.31 7787.38 107.445 3316.14 7787.63 560.605 3401.38 7787.31 110.205 3401.21 7787.56 10 9189878163893649408 4 1
0x7f89021000000000 0xA 4 12 89 4 838.025 3316.42 7787.22 546.585 3316.31 7787.38 859.203 3401.5 7787.14 560.605 3401.38 7787.31 10 9189878782368940032 4 1
0x7f89006800000000 0xA 4 12 90 3 -336.32 3401.04 7787.8 -858.173 3400.84 7788.09 -341.152 3449.96 7787.77 -870.388 3449.76 7788.06 10 9189876961302806528 4 1
0x7f8900f800000000 0xA 4 12 91 2 110.205 3401.21 7787.56 -336.32 3401.04 7787.8 111.792 3450.13 7787.52 -341.152 3449.96 7787.77 10 9189877579778097152 4 1
0x7f89018800000000 0xA 4 12 92 1 560.605 3401.38 7787.31 110.205 3401.21 7787.56 568.667 3450.3 7787.26 111.792 3450.13 7787.52 10 9189878198253387776 4 1
0x7f89021800000000 0xA 4 12 93 0 859.203 3401.5 7787.14 560.605 3401.38 7787.31 871.381 3450.42 7787.09 568.667 3450.3 7787.26 10 9189878816728678400 4 1
0x7fa9000000000000 0xA 4 20 26 51 -344.841 3487.42 7787.59 -879.721 3487.09 7787.62 -353.135 3571.18 7787.6 -900.658 3570.83 7787.63 10 9198883713880948736 4 2
0x7fa9009000000000 0xA 4 20 27 50 113.011 3487.71 7787.57 -344.841 3487.42 7787.59 115.708 3571.47 7787.58 -353.135 3571.18 7787.6 10 9198884332356239360 4 2
0x7fa9012000000000 0xA 4 20 28 49 574.837 3488.0 7787.54 113.011 3487.71 7787.57 588.621 3571.77 7787.56 115.708 3571.47 7787.58 10 9198884950831529984 4 2
0x7fa901b000000000 0xA 4 20 29 48 880.698 3488.2 7787.53 574.837 3488.0 7787.54 901.529 3571.97 7787.54 588.621 3571.77 7787.56 10 9198885569306820608 4 2
0x7fa9000800000000 0xA 4 20 30 47 -353.135 3571.18 7787.6 -900.658 3570.83 7787.63 -361.56 3656.24 7787.62 -921.922 3655.89 7787.65 10 9198883748240687104 4 2
0x7fa9009800000000 0xA 4 20 31 46 115.708 3571.47 7787.58 -353.135 3571.18 7787.6 118.447 3656.55 7787.59 -361.56 3656.24 7787.62 10 9198884366715977728 4 2
0x7fa9012800000000 0xA 4 20 32 45 588.621 3571.77 7787.56 115.708 3571.47 7787.58 602.62 3656.85 7787.57 118.447 3656.55 7787.59 10 9198884985191268352 4 2
0x7fa901b800000000 0xA 4 20 33 44 901.529 3571.97 7787.54 588.621 3571.77 7787.56 922.686 3657.05 7787.55 602.62 3656.85 7787.57 10 9198885603666558976 4 2
0x7fa9001000000000 0xA 4 20 34 43 -361.56 3656.24 7787.62 -921.922 3655.89 7787.65 -369.985 3741.31 7787.63 -943.186 3740.95 7787.66 10 9198883782600425472 4 2
0x7fa900a000000000 0xA 4 20 35 42 118.447 3656.55 7787.59 -361.56 3656.24 7787.62 121.186 3741.62 7787.6 -369.985 3741.31 7787.63 10 9198884401075716096 4 2
0x7fa9013000000000 0xA 4 20 36 41 602.62 3656.85 7787.57 118.447 3656.55 7787.59 616.619 3741.93 7787.58 121.186 3741.62 7787.6 10 9198885019551006720 4 2
0x7fa901c000000000 0xA 4 20 37 40 922.686 3657.05 7787.55 602.62 3656.85 7787.57 943.843 3742.13 7787.56 616.619 3741.93 7787.58 10 9198885638026297344 4 2
0x7fa9001800000000 0xA 4 20 38 39 -369.985 3741.31 7787.63 -943.186 3740.95 7787.66 -378.41 3826.37 7787.64 -964.45 3826.0 7787.67 10 9198883816960163840 4 2
0x7fa900a800000000 0xA 4 20 39 38 121.186 3741.62 7787.6 -369.985 3741.31 7787.63 123.924 3826.69 7787.62 -378.41 3826.37 7787.64 10 9198884435435454464 4 2
0x7fa9013800000000 0xA 4 20 40 37 616.619 3741.93 7787.58 121.186 3741.62 7787.6 630.619 3827.01 7787.59 123.924 3826.69 7787.62 10 9198885053910745088 4 2
